Time,Operator,Technology,MCC / MNC,gNB,RF Band​ (PCell),Num Beams,SCS​ (PCell),Bandwidth DL​ (PCell),Bandwidth UL​ (PCell),TDD Slot Pattern​ (PCell),SS-RSRP​ (PCell),SS-RSRQ​ (PCell),SS-SINR​ (PCell),PCI / SSB​ (PCell),UE connectivity mode,BLER​ (PCell),Average RBs​ (PCell),Average MCS Index​ (PCell),Average Code Rate​ (PCell),Net PDSCH Thp​ (PCell),Num PUSCH Carrier,Num PDSCH Carrier,Retransmission​ (PCell),Average RBs​ (PCell),Average MCS Index​ (PCell),Net PUSCH Thp​ (PCell),PUSCH TxPower​ (PCell),PUSCH Pathloss​ (PCell),RSRP​ (PCell),RSRQ​ (PCell),RSSI​ (PCell),PCI​ (PCell),Bandwidth​ (PCell),eNB,RF Band​ (PCell),BLER​ (PCell),Avg RB count​ (PCell),MCS Index​ (PCell),PUSCH Thrpt​ (PCell),PDSCH Thrpt​ (PCell),Retransmission Rate​ (PCell),TxPower​ (PCell),Lat,Long,Sats used,Accuracy,IP Thrpt UL,IP Thrpt DL,SINR Rx[0]​ (PCell),Level
2025-02-03 16:58:20.787,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-76.2,-11.1,11.3,52/0,,0.0,16,0.3,11.61,0.404,1,1,9.5,126,13.7,13.156,22.9,77.3,-74.3,-6.6,-53.1,42,5,440,Band 3 - 1800,0.0,2,1.0,0.011,0.002,0.0,-5.0,61.449928,23.858937,,0,13.445,0.186,13.7,0
2025-02-03 16:58:21.001,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-76.2,-11.1,11.3,52/0,,0.0,16,0.3,11.61,0.404,1,1,9.5,126,13.7,13.156,22.9,77.3,-74.3,-6.6,-53.1,42,5,440,Band 3 - 1800,0.0,2,1.0,0.011,0.002,0.0,-5.0,61.449928,23.858937,,0,12.509,0.186,13.7,0
2025-02-03 16:58:21.062,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-76.2,-11.1,11.3,52/0,,0.0,16,0.3,11.61,0.404,1,1,9.5,126,13.7,13.156,22.9,77.3,-71.7,-7.2,-50.0,42,5,440,Band 3 - 1800,0.0,2,1.0,0.011,0.002,0.0,-5.0,61.449928,23.858937,,0,12.509,0.186,19.1,0
2025-02-03 16:58:21.139,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-76.2,-11.1,11.3,52/0,,0.0,16,0.3,11.61,0.404,1,1,6.5,126,13.4,13.23,22.8,77.0,-71.7,-7.2,-50.0,42,5,440,Band 3 - 1800,0.0,2,1.0,0.011,0.002,0.0,-5.0,61.449928,23.858937,,0,12.509,0.186,19.1,0
2025-02-03 16:58:21.202,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-72.2,-10.7,14.2,52/0,,0.0,16,0.3,11.61,0.404,1,1,6.5,126,13.4,13.23,22.8,77.0,-71.7,-7.2,-50.0,42,5,440,Band 3 - 1800,0.0,2,1.0,0.011,0.002,0.0,-5.0,61.449928,23.858937,,0,12.509,0.186,19.1,0
2025-02-03 16:58:21.287,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-72.2,-10.7,14.2,52/0,,0.0,16,0.3,11.86,0.422,1,1,6.5,126,13.4,13.23,22.8,77.0,-71.7,-7.2,-50.0,42,5,440,Band 3 - 1800,0.0,2,1.0,0.011,0.002,0.0,-5.0,61.449928,23.858937,,0,12.509,0.186,19.1,0
2025-02-03 16:58:21.491,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-72.2,-10.7,14.2,52/0,,0.0,16,0.3,11.86,0.422,1,1,6.5,126,13.4,13.23,22.8,77.0,-71.7,-7.2,-50.0,42,5,440,Band 3 - 1800,100.0,1,3.0,0.011,0.0,0.0,-5.0,61.449928,23.858937,,0,12.509,0.186,19.1,0
2025-02-03 16:58:21.500,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-72.2,-10.7,14.2,52/0,,0.0,16,0.3,11.86,0.422,1,1,6.5,126,13.4,13.23,22.8,77.0,-71.7,-7.2,-50.0,42,5,440,Band 3 - 1800,100.0,1,3.0,0.011,0.0,0.0,-5.0,61.449928,23.858937,,0,13.372,0.186,19.1,0
2025-02-03 16:58:21.500,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-72.2,-10.7,14.2,52/0,,0.0,16,0.3,11.86,0.422,1,1,6.5,126,13.4,13.23,22.8,77.0,-71.7,-7.2,-50.0,42,5,440,Band 3 - 1800,100.0,1,3.0,0.011,0.0,0.0,-5.0,61.449928,23.858937,,0,13.372,0.194,19.1,0
2025-02-03 16:58:21.572,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-72.2,-10.7,14.2,52/0,,0.0,16,0.3,11.86,0.422,1,1,6.5,126,13.4,13.23,22.8,77.0,-70.7,-7.1,-49.8,42,5,440,Band 3 - 1800,100.0,1,3.0,,0.0,,,61.449928,23.858937,,0,,0.194,18.7,0
2025-02-03 16:58:21.643,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-72.2,-10.7,14.2,52/0,,0.0,16,0.3,11.86,0.422,1,1,9.9,126,13.6,12.992,23.0,75.5,-70.7,-7.1,-49.8,42,5,440,Band 3 - 1800,100.0,1,3.0,,0.0,,,61.449928,23.858937,,0,,0.194,18.7,0
2025-02-03 16:58:21.682,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-73.0,-10.6,15.4,52/0,,0.0,16,0.3,11.86,0.422,1,1,9.9,126,13.6,12.992,23.0,75.5,-70.7,-7.1,-49.8,42,5,440,Band 3 - 1800,100.0,1,3.0,,0.0,,,61.449928,23.858937,,0,,0.194,18.7,0
2025-02-03 16:58:21.734,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-73.0,-10.6,15.4,52/0,,0.0,16,0.3,11.86,0.422,1,1,9.9,126,13.6,12.992,23.0,75.5,-70.7,-7.1,-49.8,42,5,440,Band 3 - 1800,100.0,1,3.0,,0.0,,,61.449924,23.858938,,0,,0.194,18.7,0
2025-02-03 16:58:21.791,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-73.0,-10.6,15.4,52/0,,0.0,16,0.4,12.31,0.414,1,1,9.9,126,13.6,12.992,23.0,75.5,-70.7,-7.1,-49.8,42,5,440,Band 3 - 1800,100.0,1,3.0,,0.0,,,61.449924,23.858938,,0,,0.194,18.7,0
2025-02-03 16:58:21.999,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-73.0,-10.6,15.4,52/0,,0.0,16,0.4,12.31,0.414,1,1,9.9,126,13.6,12.992,23.0,75.5,-70.7,-7.1,-49.8,42,5,440,Band 3 - 1800,100.0,1,3.0,,0.0,,,61.449924,23.858938,,0,12.563,0.194,18.7,0
2025-02-03 16:58:21.999,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-73.0,-10.6,15.4,52/0,,0.0,16,0.4,12.31,0.414,1,1,9.9,126,13.6,12.992,23.0,75.5,-70.7,-7.1,-49.8,42,5,440,Band 3 - 1800,100.0,1,3.0,,0.0,,,61.449924,23.858938,,0,12.563,0.188,18.7,0
2025-02-03 16:58:22.072,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-73.0,-10.6,15.4,52/0,,0.0,16,0.4,12.31,0.414,1,1,9.9,126,13.6,12.992,23.0,75.5,-75.8,-4.9,-55.0,42,5,440,Band 3 - 1800,100.0,1,3.0,,0.0,,,61.449924,23.858938,,0,12.563,0.188,15.7,0
2025-02-03 16:58:22.143,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-73.0,-10.6,15.4,52/0,,0.0,16,0.4,12.31,0.414,1,1,8.5,126,13.5,13.107,23.0,78.0,-75.8,-4.9,-55.0,42,5,440,Band 3 - 1800,100.0,1,3.0,,0.0,,,61.449924,23.858938,,0,12.563,0.188,15.7,0
2025-02-03 16:58:22.201,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-74.6,-10.8,13.0,52/0,,0.0,16,0.4,12.31,0.414,1,1,8.5,126,13.5,13.107,23.0,78.0,-75.8,-4.9,-55.0,42,5,440,Band 3 - 1800,100.0,1,3.0,,0.0,,,61.449924,23.858938,,0,12.563,0.188,15.7,0
2025-02-03 16:58:22.290,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-74.6,-10.8,13.0,52/0,,0.0,16,0.4,12.41,0.428,1,1,8.5,126,13.5,13.107,23.0,78.0,-75.8,-4.9,-55.0,42,5,440,Band 3 - 1800,100.0,1,3.0,,0.0,,,61.449924,23.858938,,0,12.563,0.188,15.7,0
2025-02-03 16:58:22.502,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-74.6,-10.8,13.0,52/0,,0.0,16,0.4,12.41,0.428,1,1,8.5,126,13.5,13.107,23.0,78.0,-75.8,-4.9,-55.0,42,5,440,Band 3 - 1800,100.0,1,3.0,,0.0,,,61.449924,23.858938,,0,13.129,0.188,15.7,0
2025-02-03 16:58:22.502,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-74.6,-10.8,13.0,52/0,,0.0,16,0.4,12.41,0.428,1,1,8.5,126,13.5,13.107,23.0,78.0,-75.8,-4.9,-55.0,42,5,440,Band 3 - 1800,100.0,1,3.0,,0.0,,,61.449924,23.858938,,0,13.129,0.194,15.7,0
2025-02-03 16:58:22.582,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-74.6,-10.8,13.0,52/0,,0.0,16,0.4,12.41,0.428,1,1,8.5,126,13.5,13.107,23.0,78.0,-82.5,-6.2,-61.9,42,5,440,Band 3 - 1800,,,,,,,,61.449924,23.858938,,0,13.129,,16.4,0
2025-02-03 16:58:22.643,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-74.6,-10.8,13.0,52/0,,0.0,16,0.4,12.41,0.428,1,1,11.5,126,13.8,13.003,23.0,78.7,-82.5,-6.2,-61.9,42,5,440,Band 3 - 1800,,,,,,,,61.449924,23.858938,,0,13.129,,16.4,0
2025-02-03 16:58:22.701,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-75.5,-10.8,16.1,52/0,,0.0,16,0.4,12.41,0.428,1,1,11.5,126,13.8,13.003,23.0,78.7,-82.5,-6.2,-61.9,42,5,440,Band 3 - 1800,,,,,,,,61.449924,23.858938,,0,13.129,,16.4,0
2025-02-03 16:58:22.791,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-75.5,-10.8,16.1,52/0,,0.0,16,0.3,11.83,0.408,1,1,11.5,126,13.8,13.003,23.0,78.7,-82.5,-6.2,-61.9,42,5,440,Band 3 - 1800,,,,,,,,61.449924,23.858938,,0,13.129,,16.4,0
2025-02-03 16:58:23.001,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-75.5,-10.8,16.1,52/0,,0.0,16,0.3,11.83,0.408,1,1,11.5,126,13.8,13.003,23.0,78.7,-82.5,-6.2,-61.9,42,5,440,Band 3 - 1800,,,,,,,,61.449924,23.858938,,0,12.475,,16.4,0
2025-02-03 16:58:23.001,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-75.5,-10.8,16.1,52/0,,0.0,16,0.3,11.83,0.408,1,1,11.5,126,13.8,13.003,23.0,78.7,-82.5,-6.2,-61.9,42,5,440,Band 3 - 1800,,,,,,,,61.449924,23.858938,,0,12.475,0.18,16.4,0
2025-02-03 16:58:23.082,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-75.5,-10.8,16.1,52/0,,0.0,16,0.3,11.83,0.408,1,1,11.5,126,13.8,13.003,23.0,78.7,-70.4,-5.6,-50.4,42,5,440,Band 3 - 1800,,,,,,,,61.449924,23.858938,,0,12.475,0.18,21.0,0
2025-02-03 16:58:23.143,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-75.5,-10.8,16.1,52/0,,0.0,16,0.3,11.83,0.408,1,1,6.5,126,13.4,13.179,23.0,79.9,-70.4,-5.6,-50.4,42,5,440,Band 3 - 1800,,,,,,,,61.449924,23.858938,,0,12.475,0.18,21.0,0
2025-02-03 16:58:23.202,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-73.8,-10.6,13.2,52/0,,0.0,16,0.3,11.83,0.408,1,1,6.5,126,13.4,13.179,23.0,79.9,-70.4,-5.6,-50.4,42,5,440,Band 3 - 1800,,,,,,,,61.449924,23.858938,,0,12.475,0.18,21.0,0
2025-02-03 16:58:23.291,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-73.8,-10.6,13.2,52/0,,0.0,16,0.3,11.87,0.404,1,1,6.5,126,13.4,13.179,23.0,79.9,-70.4,-5.6,-50.4,42,5,440,Band 3 - 1800,,,,,,,,61.449924,23.858938,,0,12.475,0.18,21.0,0
2025-02-03 16:58:23.364,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-73.8,-10.6,13.2,52/0,,0.0,16,0.3,11.87,0.404,1,1,6.5,126,13.4,13.179,23.0,79.9,-70.4,-5.6,-50.4,42,5,440,Band 3 - 1800,,,,,,,,61.449920,23.858940,,0,12.475,0.18,21.0,0
2025-02-03 16:58:23.501,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-73.8,-10.6,13.2,52/0,,0.0,16,0.3,11.87,0.404,1,1,6.5,126,13.4,13.179,23.0,79.9,-70.4,-5.6,-50.4,42,5,440,Band 3 - 1800,,,,,,,,61.449920,23.858940,,0,13.788,0.18,21.0,0
2025-02-03 16:58:23.501,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-73.8,-10.6,13.2,52/0,,0.0,16,0.3,11.87,0.404,1,1,6.5,126,13.4,13.179,23.0,79.9,-70.4,-5.6,-50.4,42,5,440,Band 3 - 1800,,,,,,,,61.449920,23.858940,,0,13.788,0.195,21.0,0
2025-02-03 16:58:23.591,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-73.8,-10.6,13.2,52/0,,0.0,16,0.3,11.87,0.404,1,1,6.5,126,13.4,13.179,23.0,79.9,-78.7,-6.3,-57.6,42,5,440,Band 3 - 1800,,,,,,,,61.449920,23.858940,,0,13.788,0.195,15.7,0
2025-02-03 16:58:23.643,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-73.8,-10.6,13.2,52/0,,0.0,16,0.3,11.87,0.404,1,1,9.5,126,14.0,13.61,23.0,79.3,-78.7,-6.3,-57.6,42,5,440,Band 3 - 1800,,,,,,,,61.449920,23.858940,,0,13.788,0.195,15.7,0
2025-02-03 16:58:23.682,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-75.5,-10.7,13.1,52/0,,0.0,16,0.3,11.87,0.404,1,1,9.5,126,14.0,13.61,23.0,79.3,-78.7,-6.3,-57.6,42,5,440,Band 3 - 1800,,,,,,,,61.449920,23.858940,,0,13.788,0.195,15.7,0
2025-02-03 16:58:23.790,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-75.5,-10.7,13.1,52/0,,0.0,16,0.3,12.07,0.413,1,1,9.5,126,14.0,13.61,23.0,79.3,-78.7,-6.3,-57.6,42,5,440,Band 3 - 1800,,,,,,,,61.449920,23.858940,,0,13.788,0.195,15.7,0
2025-02-03 16:58:24.000,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-75.5,-10.7,13.1,52/0,,0.0,16,0.3,12.07,0.413,1,1,9.5,126,14.0,13.61,23.0,79.3,-78.7,-6.3,-57.6,42,5,440,Band 3 - 1800,,,,,,,,61.449920,23.858940,,0,12.655,0.195,15.7,0
2025-02-03 16:58:24.000,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-75.5,-10.7,13.1,52/0,,0.0,16,0.3,12.07,0.413,1,1,9.5,126,14.0,13.61,23.0,79.3,-78.7,-6.3,-57.6,42,5,440,Band 3 - 1800,,,,,,,,61.449920,23.858940,,0,12.655,0.183,15.7,0
2025-02-03 16:58:24.092,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-75.5,-10.7,13.1,52/0,,0.0,16,0.3,12.07,0.413,1,1,9.5,126,14.0,13.61,23.0,79.3,-76.1,-5.8,-55.9,42,5,440,Band 3 - 1800,,,,,,,,61.449920,23.858940,,0,12.655,0.183,21.3,0
2025-02-03 16:58:24.143,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-75.5,-10.7,13.1,52/0,,0.0,16,0.3,12.07,0.413,1,1,9.5,126,13.7,13.19,23.0,80.6,-76.1,-5.8,-55.9,42,5,440,Band 3 - 1800,,,,,,,,61.449920,23.858940,,0,12.655,0.183,21.3,0
2025-02-03 16:58:24.201,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-74.6,-10.6,16.5,52/0,,0.0,16,0.3,12.07,0.413,1,1,9.5,126,13.7,13.19,23.0,80.6,-76.1,-5.8,-55.9,42,5,440,Band 3 - 1800,,,,,,,,61.449920,23.858940,,0,12.655,0.183,21.3,0
2025-02-03 16:58:24.291,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-74.6,-10.6,16.5,52/0,,0.0,16,0.3,11.97,0.41,1,1,9.5,126,13.7,13.19,23.0,80.6,-76.1,-5.8,-55.9,42,5,440,Band 3 - 1800,,,,,,,,61.449920,23.858940,,0,12.655,0.183,21.3,0
2025-02-03 16:58:24.461,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-74.6,-10.6,16.5,52/0,,0.0,16,0.3,11.97,0.41,1,1,9.5,126,13.7,13.19,23.0,80.6,-76.1,-5.8,-55.9,42,5,440,Band 3 - 1800,,,,,0.0,,,61.449920,23.858940,,0,12.655,0.183,21.3,0
2025-02-03 16:58:24.490,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-74.6,-10.6,16.5,52/0,,0.0,16,0.3,11.97,0.41,1,1,9.5,126,13.7,13.19,23.0,80.6,-76.1,-5.8,-55.9,42,5,440,Band 3 - 1800,100.0,9,21.0 (256-QAM),,0.0,,,61.449920,23.858940,,0,12.655,0.183,21.3,0
2025-02-03 16:58:24.501,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-74.6,-10.6,16.5,52/0,,0.0,16,0.3,11.97,0.41,1,1,9.5,126,13.7,13.19,23.0,80.6,-76.1,-5.8,-55.9,42,5,440,Band 3 - 1800,100.0,9,21.0 (256-QAM),,0.0,,,61.449920,23.858940,,0,13.73,0.183,21.3,0
2025-02-03 16:58:24.501,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-74.6,-10.6,16.5,52/0,,0.0,16,0.3,11.97,0.41,1,1,9.5,126,13.7,13.19,23.0,80.6,-76.1,-5.8,-55.9,42,5,440,Band 3 - 1800,100.0,9,21.0 (256-QAM),,0.0,,,61.449920,23.858940,,0,13.73,0.188,21.3,0
2025-02-03 16:58:24.592,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-74.6,-10.6,16.5,52/0,,0.0,16,0.3,11.97,0.41,1,1,9.5,126,13.7,13.19,23.0,80.6,-70.7,-6.0,-50.5,42,5,440,Band 3 - 1800,100.0,9,21.0 (256-QAM),,0.0,,,61.449920,23.858940,,0,13.73,0.188,19.4,0
2025-02-03 16:58:24.643,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-74.6,-10.6,16.5,52/0,,0.0,16,0.3,11.97,0.41,1,1,9.0,126,13.8,13.441,23.0,79.4,-70.7,-6.0,-50.5,42,5,440,Band 3 - 1800,100.0,9,21.0 (256-QAM),,0.0,,,61.449920,23.858940,,0,13.73,0.188,19.4,0
2025-02-03 16:58:24.700,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-75.5,-10.8,16.5,52/0,,0.0,16,0.3,11.97,0.41,1,1,9.0,126,13.8,13.441,23.0,79.4,-70.7,-6.0,-50.5,42,5,440,Band 3 - 1800,100.0,9,21.0 (256-QAM),,0.0,,,61.449920,23.858940,,0,13.73,0.188,19.4,0
2025-02-03 16:58:24.791,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-75.5,-10.8,16.5,52/0,,0.0,16,0.4,12.31,0.408,1,1,9.0,126,13.8,13.441,23.0,79.4,-70.7,-6.0,-50.5,42,5,440,Band 3 - 1800,100.0,9,21.0 (256-QAM),,0.0,,,61.449920,23.858940,,0,13.73,0.188,19.4,0
2025-02-03 16:58:24.994,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-75.5,-10.8,16.5,52/0,,0.0,16,0.4,12.31,0.408,1,1,9.0,126,13.8,13.441,23.0,79.4,-70.7,-6.0,-50.5,42,5,440,Band 3 - 1800,100.0,9,21.0 (256-QAM),,0.0,,,61.449916,23.858941,,0,13.73,0.188,19.4,0
2025-02-03 16:58:25.006,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-75.5,-10.8,16.5,52/0,,0.0,16,0.4,12.31,0.408,1,1,9.0,126,13.8,13.441,23.0,79.4,-70.7,-6.0,-50.5,42,5,440,Band 3 - 1800,100.0,9,21.0 (256-QAM),,0.0,,,61.449916,23.858941,,0,12.564,0.188,19.4,0
2025-02-03 16:58:25.006,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-75.5,-10.8,16.5,52/0,,0.0,16,0.4,12.31,0.408,1,1,9.0,126,13.8,13.441,23.0,79.4,-70.7,-6.0,-50.5,42,5,440,Band 3 - 1800,100.0,9,21.0 (256-QAM),,0.0,,,61.449916,23.858941,,0,12.564,0.196,19.4,0
2025-02-03 16:58:25.092,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-75.5,-10.8,16.5,52/0,,0.0,16,0.4,12.31,0.408,1,1,9.0,126,13.8,13.441,23.0,79.4,-72.4,-7.6,-50.8,42,5,440,Band 3 - 1800,100.0,9,21.0 (256-QAM),,0.0,,,61.449916,23.858941,,0,12.564,0.196,18.7,0
2025-02-03 16:58:25.143,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-75.5,-10.8,16.5,52/0,,0.0,16,0.4,12.31,0.408,1,1,8.5,126,13.8,13.46,23.0,79.4,-72.4,-7.6,-50.8,42,5,440,Band 3 - 1800,100.0,9,21.0 (256-QAM),,0.0,,,61.449916,23.858941,,0,12.564,0.196,18.7,0
2025-02-03 16:58:25.176,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-75.5,-10.8,16.5,52/0,,0.0,16,0.4,12.31,0.408,1,1,8.5,126,13.8,13.46,23.0,79.4,-72.4,-7.6,-50.8,42,5,440,Band 3 - 1800,100.0,9,21.0 (256-QAM),0.0,0.0,,,61.449916,23.858941,,0,12.564,0.196,18.7,0
2025-02-03 16:58:25.202,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-76.8,-10.8,8.8,52/0,,0.0,16,0.4,12.31,0.408,1,1,8.5,126,13.8,13.46,23.0,79.4,-72.4,-7.6,-50.8,42,5,440,Band 3 - 1800,100.0,9,21.0 (256-QAM),0.0,0.0,,,61.449916,23.858941,,0,12.564,0.196,18.7,0
2025-02-03 16:58:25.205,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-76.8,-10.8,8.8,52/0,,0.0,16,0.4,12.31,0.408,1,1,8.5,126,13.8,13.46,23.0,79.4,-72.4,-7.6,-50.8,42,5,440,Band 3 - 1800,100.0,9,21.0 (256-QAM),0.097,0.0,0.0,-2.0,61.449916,23.858941,,0,12.564,0.196,18.7,0
2025-02-03 16:58:25.291,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-76.8,-10.8,8.8,52/0,,0.0,16,0.4,12.43,0.419,1,1,8.5,126,13.8,13.46,23.0,79.4,-72.4,-7.6,-50.8,42,5,440,Band 3 - 1800,100.0,9,21.0 (256-QAM),0.097,0.0,0.0,-2.0,61.449916,23.858941,,0,12.564,0.196,18.7,0
2025-02-03 16:58:25.391,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-76.8,-10.8,8.8,52/0,,0.0,16,0.4,12.43,0.419,1,1,8.5,126,13.8,13.46,23.0,79.4,-72.4,-7.6,-50.8,42,5,440,Band 3 - 1800,0.0,2,1.0,0.097,0.0,0.0,-2.0,61.449916,23.858941,,0,12.564,0.196,18.7,0
2025-02-03 16:58:25.502,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-76.8,-10.8,8.8,52/0,,0.0,16,0.4,12.43,0.419,1,1,8.5,126,13.8,13.46,23.0,79.4,-72.4,-7.6,-50.8,42,5,440,Band 3 - 1800,0.0,2,1.0,0.097,0.0,0.0,-2.0,61.449916,23.858941,,0,14.423,0.196,18.7,0
