Time,Operator,Technology,MCC / MNC,gNB,RF Band,Num Beams,SCS,Bandwidth DL,Bandwidth UL,TDD Slot Pattern,SS-RSRP​ (PCell),SS-RSRQ​ (PCell),SS-SINR​ (PCell),PCI / SSB​ (PCell),UE connectivity mode,BLER,Average RBs,Average MCS Index,Average Code Rate,Net PDSCH Thp​ (PCell),Num PUSCH Carrier,Num PDSCH Carrier,Retransmission,Average RBs,Average MCS Index,Net PUSCH Thp,PUSCH TxPower,PUSCH Pathloss,RSRP​ (PCell),RSRQ​ (PCell),RSSI​ (PCell),PCI​ (PCell),Bandwidth​ (PCell),eNB,RF Band​ (PCell),BLER​ (PCell),Avg RB count​ (PCell),MCS Index​ (PCell),PUSCH Thrpt​ (PCell),PDSCH Thrpt​ (PCell),Retransmission Rate​ (PCell),TxPower​ (PCell),Lat,Long,Sats used,Accuracy,IP Thrpt UL,IP Thrpt DL,SINR Rx[0]​ (PCell),Level
2025-02-03 16:47:18.115,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-71.6,-10.6,17.0,52/0,NSA,1.9,102,21.5,63.99,120.566,1,1,0.0,4,19.0,0.332,3.0,76.1,-74.1,-10.3,-49.7,47,5,440,Band 1 - 2100,23.1,24,16.7 (64-QAM),0.055,0.205,0.0,-2.0,61.449827,23.859275,,0,0.361,141.045,6.3,1
2025-02-03 16:47:18.262,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-73.3,-10.7,13.5,52/0,NSA,1.9,102,21.5,63.99,120.566,1,1,0.0,4,19.0,0.332,3.0,76.1,-74.1,-10.3,-49.7,47,5,440,Band 1 - 2100,23.1,24,16.7 (64-QAM),0.055,0.205,0.0,-2.0,61.449827,23.859275,,0,0.361,141.045,6.3,1
2025-02-03 16:47:18.267,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-73.3,-10.7,13.5,52/0,NSA,1.9,102,21.5,63.99,120.566,1,1,0.0,5,19.1,0.532,7.2,76.0,-74.1,-10.3,-49.7,47,5,440,Band 1 - 2100,23.1,24,16.7 (64-QAM),0.055,0.205,0.0,-2.0,61.449827,23.859275,,0,0.361,141.045,6.3,1
2025-02-03 16:47:18.456,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-73.3,-10.7,13.5,52/0,NSA,1.9,102,21.5,63.99,120.566,1,1,0.0,5,19.1,0.532,7.2,76.0,-74.1,-10.3,-49.7,47,5,440,Band 1 - 2100,9.5,23,16.5 (64-QAM),0.055,20.807,0.0,-2.0,61.449827,23.859275,,0,0.361,141.045,6.3,1
2025-02-03 16:47:18.471,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-73.3,-10.7,13.5,52/0,NSA,8.5,155,24.2,70.39,378.012,1,1,0.0,5,19.1,0.532,7.2,76.0,-74.1,-10.3,-49.7,47,5,440,Band 1 - 2100,9.5,23,16.5 (64-QAM),0.055,20.807,0.0,-2.0,61.449827,23.859275,,0,0.361,141.045,6.3,1
2025-02-03 16:47:18.489,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-73.3,-10.7,13.5,52/0,NSA,8.5,155,24.2,70.39,378.012,1,1,0.0,5,19.1,0.532,7.2,76.0,-74.1,-10.3,-49.7,47,5,440,Band 1 - 2100,9.5,23,16.5 (64-QAM),0.11,20.807,0.0,-3.8,61.449827,23.859275,,0,0.361,141.045,6.3,1
2025-02-03 16:47:18.500,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-73.3,-10.7,13.5,52/0,NSA,8.5,155,24.2,70.39,378.012,1,1,0.0,5,19.1,0.532,7.2,76.0,-74.1,-10.3,-49.7,47,5,440,Band 1 - 2100,9.5,23,16.5 (64-QAM),0.11,20.807,0.0,-3.8,61.449827,23.859275,,0,0.348,141.045,6.3,1
2025-02-03 16:47:18.500,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-73.3,-10.7,13.5,52/0,NSA,8.5,155,24.2,70.39,378.012,1,1,0.0,5,19.1,0.532,7.2,76.0,-74.1,-10.3,-49.7,47,5,440,Band 1 - 2100,9.5,23,16.5 (64-QAM),0.11,20.807,0.0,-3.8,61.449827,23.859275,,0,0.348,379.562,6.3,1
2025-02-03 16:47:18.522,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-73.3,-10.7,13.5,52/0,NSA,8.5,155,24.2,70.39,378.012,1,1,0.0,5,19.1,0.532,7.2,76.0,-72.7,-10.8,-47.3,47,5,440,Band 1 - 2100,9.5,23,16.5 (64-QAM),0.11,20.807,0.0,-3.8,61.449827,23.859275,,0,0.348,379.562,12.2,1
2025-02-03 16:47:18.631,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-73.3,-10.7,13.5,52/0,NSA,8.5,155,24.2,70.39,378.012,1,1,0.0,5,19.1,0.532,7.2,76.0,-72.7,-10.8,-47.3,47,5,440,Band 1 - 2100,9.5,23,16.5 (64-QAM),0.11,20.807,0.0,-3.8,61.449823,23.859270,,0,0.348,379.562,12.2,1
2025-02-03 16:47:18.762,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-73.5,-10.7,15.9,52/0,NSA,8.5,155,24.2,70.39,378.012,1,1,0.0,5,19.1,0.532,7.2,76.0,-72.7,-10.8,-47.3,47,5,440,Band 1 - 2100,9.5,23,16.5 (64-QAM),0.11,20.807,0.0,-3.8,61.449823,23.859270,,0,0.348,379.562,12.2,1
2025-02-03 16:47:18.767,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-73.5,-10.7,15.9,52/0,NSA,8.5,155,24.2,70.39,378.012,1,1,1.0,5,18.3,0.414,6.2,76.8,-72.7,-10.8,-47.3,47,5,440,Band 1 - 2100,9.5,23,16.5 (64-QAM),0.11,20.807,0.0,-3.8,61.449823,23.859270,,0,0.348,379.562,12.2,1
2025-02-03 16:47:18.964,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-73.5,-10.7,15.9,52/0,NSA,8.5,155,24.2,70.39,378.012,1,1,1.0,5,18.3,0.414,6.2,76.8,-72.7,-10.8,-47.3,47,5,440,Band 1 - 2100,11.3,24,15.6,0.11,19.644,0.0,-3.8,61.449823,23.859270,,0,0.348,379.562,12.2,1
2025-02-03 16:47:18.971,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-73.5,-10.7,15.9,52/0,NSA,7.4,157,24.1,69.95,392.886,1,1,1.0,5,18.3,0.414,6.2,76.8,-72.7,-10.8,-47.3,47,5,440,Band 1 - 2100,11.3,24,15.6,0.11,19.644,0.0,-3.8,61.449823,23.859270,,0,0.348,379.562,12.2,1
2025-02-03 16:47:18.990,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-73.5,-10.7,15.9,52/0,NSA,7.4,157,24.1,69.95,392.886,1,1,1.0,5,18.3,0.414,6.2,76.8,-72.7,-10.8,-47.3,47,5,440,Band 1 - 2100,11.3,24,15.6,0.127,19.644,0.0,-4.7,61.449823,23.859270,,0,0.348,379.562,12.2,1
2025-02-03 16:47:19.001,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-73.5,-10.7,15.9,52/0,NSA,7.4,157,24.1,69.95,392.886,1,1,1.0,5,18.3,0.414,6.2,76.8,-72.7,-10.8,-47.3,47,5,440,Band 1 - 2100,11.3,24,15.6,0.127,19.644,0.0,-4.7,61.449823,23.859270,,0,0.421,379.562,12.2,1
2025-02-03 16:47:19.001,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-73.5,-10.7,15.9,52/0,NSA,7.4,157,24.1,69.95,392.886,1,1,1.0,5,18.3,0.414,6.2,76.8,-72.7,-10.8,-47.3,47,5,440,Band 1 - 2100,11.3,24,15.6,0.127,19.644,0.0,-4.7,61.449823,23.859270,,0,0.421,431.915,12.2,1
2025-02-03 16:47:19.022,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-73.5,-10.7,15.9,52/0,NSA,7.4,157,24.1,69.95,392.886,1,1,1.0,5,18.3,0.414,6.2,76.8,-71.6,-11.0,-46.0,47,5,440,Band 1 - 2100,11.3,24,15.6,0.127,19.644,0.0,-4.7,61.449823,23.859270,,0,0.421,431.915,12.1,1
2025-02-03 16:47:19.147,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-73.5,-10.7,15.9,52/0,NSA,7.4,157,24.1,69.95,392.886,1,1,1.0,5,18.3,0.414,6.2,76.8,-71.6,-11.0,-46.0,47,5,440,Band 1 - 2100,11.3,24,15.6,0.127,19.644,0.0,-4.7,61.449820,23.859265,,0,0.421,431.915,12.1,1
2025-02-03 16:47:19.242,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-71.9,-10.9,14.7,52/0,NSA,7.4,157,24.1,69.95,392.886,1,1,1.0,5,18.3,0.414,6.2,76.8,-71.6,-11.0,-46.0,47,5,440,Band 1 - 2100,11.3,24,15.6,0.127,19.644,0.0,-4.7,61.449820,23.859265,,0,0.421,431.915,12.1,1
2025-02-03 16:47:19.267,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-71.9,-10.9,14.7,52/0,NSA,7.4,157,24.1,69.95,392.886,1,1,2.0,4,18.6,0.318,2.8,77.9,-71.6,-11.0,-46.0,47,5,440,Band 1 - 2100,11.3,24,15.6,0.127,19.644,0.0,-4.7,61.449820,23.859265,,0,0.421,431.915,12.1,1
2025-02-03 16:47:19.461,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-71.9,-10.9,14.7,52/0,NSA,7.4,157,24.1,69.95,392.886,1,1,2.0,4,18.6,0.318,2.8,77.9,-71.6,-11.0,-46.0,47,5,440,Band 1 - 2100,9.8,24,16.5 (64-QAM),0.127,18.922,0.0,-4.7,61.449820,23.859265,,0,0.421,431.915,12.1,1
2025-02-03 16:47:19.471,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-71.9,-10.9,14.7,52/0,NSA,7.8,158,24.7,72.06,401.034,1,1,2.0,4,18.6,0.318,2.8,77.9,-71.6,-11.0,-46.0,47,5,440,Band 1 - 2100,9.8,24,16.5 (64-QAM),0.127,18.922,0.0,-4.7,61.449820,23.859265,,0,0.421,431.915,12.1,1
2025-02-03 16:47:19.501,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-71.9,-10.9,14.7,52/0,NSA,7.8,158,24.7,72.06,401.034,1,1,2.0,4,18.6,0.318,2.8,77.9,-71.6,-11.0,-46.0,47,5,440,Band 1 - 2100,9.8,24,16.5 (64-QAM),0.127,18.922,0.0,-4.7,61.449820,23.859265,,0,0.395,431.915,12.1,1
2025-02-03 16:47:19.501,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-71.9,-10.9,14.7,52/0,NSA,7.8,158,24.7,72.06,401.034,1,1,2.0,4,18.6,0.318,2.8,77.9,-71.6,-11.0,-46.0,47,5,440,Band 1 - 2100,9.8,24,16.5 (64-QAM),0.127,18.922,0.0,-4.7,61.449820,23.859265,,0,0.395,410.068,12.1,1
2025-02-03 16:47:19.502,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-71.9,-10.9,14.7,52/0,NSA,7.8,158,24.7,72.06,401.034,1,1,2.0,4,18.6,0.318,2.8,77.9,-71.6,-11.0,-46.0,47,5,440,Band 1 - 2100,9.8,24,16.5 (64-QAM),0.108,18.922,0.0,-6.6,61.449820,23.859265,,0,0.395,410.068,12.1,1
2025-02-03 16:47:19.532,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-71.9,-10.9,14.7,52/0,NSA,7.8,158,24.7,72.06,401.034,1,1,2.0,4,18.6,0.318,2.8,77.9,-72.3,-10.3,-47.6,47,5,440,Band 1 - 2100,9.8,24,16.5 (64-QAM),0.108,18.922,0.0,-6.6,61.449820,23.859265,,0,0.395,410.068,13.2,1
2025-02-03 16:47:19.663,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-71.9,-10.9,14.7,52/0,NSA,7.8,158,24.7,72.06,401.034,1,1,2.0,4,18.6,0.318,2.8,77.9,-72.3,-10.3,-47.6,47,5,440,Band 1 - 2100,9.8,24,16.5 (64-QAM),0.108,18.922,0.0,-6.6,61.449816,23.859259,,0,0.395,410.068,13.2,1
2025-02-03 16:47:19.762,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-73.4,-11.1,12.6,52/0,NSA,7.8,158,24.7,72.06,401.034,1,1,2.0,4,18.6,0.318,2.8,77.9,-72.3,-10.3,-47.6,47,5,440,Band 1 - 2100,9.8,24,16.5 (64-QAM),0.108,18.922,0.0,-6.6,61.449816,23.859259,,0,0.395,410.068,13.2,1
2025-02-03 16:47:19.771,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-73.4,-11.1,12.6,52/0,NSA,7.8,158,24.7,72.06,401.034,1,1,0.0,3,19.1,0.312,3.3,77.3,-72.3,-10.3,-47.6,47,5,440,Band 1 - 2100,9.8,24,16.5 (64-QAM),0.108,18.922,0.0,-6.6,61.449816,23.859259,,0,0.395,410.068,13.2,1
2025-02-03 16:47:19.958,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-73.4,-11.1,12.6,52/0,NSA,7.8,158,24.7,72.06,401.034,1,1,0.0,3,19.1,0.312,3.3,77.3,-72.3,-10.3,-47.6,47,5,440,Band 1 - 2100,7.4,24,14.8,0.108,19.314,0.0,-6.6,61.449816,23.859259,,0,0.395,410.068,13.2,1
2025-02-03 16:47:19.970,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-73.4,-11.1,12.6,52/0,NSA,7.2,157,24.5,71.57,402.505,1,1,0.0,3,19.1,0.312,3.3,77.3,-72.3,-10.3,-47.6,47,5,440,Band 1 - 2100,7.4,24,14.8,0.108,19.314,0.0,-6.6,61.449816,23.859259,,0,0.395,410.068,13.2,1
2025-02-03 16:47:20.000,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-73.4,-11.1,12.6,52/0,NSA,7.2,157,24.5,71.57,402.505,1,1,0.0,3,19.1,0.312,3.3,77.3,-72.3,-10.3,-47.6,47,5,440,Band 1 - 2100,7.4,24,14.8,0.108,19.314,0.0,-6.6,61.449816,23.859259,,0,0.293,410.068,13.2,1
2025-02-03 16:47:20.000,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-73.4,-11.1,12.6,52/0,NSA,7.2,157,24.5,71.57,402.505,1,1,0.0,3,19.1,0.312,3.3,77.3,-72.3,-10.3,-47.6,47,5,440,Band 1 - 2100,7.4,24,14.8,0.108,19.314,0.0,-6.6,61.449816,23.859259,,0,0.293,403.766,13.2,1
2025-02-03 16:47:20.007,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-73.4,-11.1,12.6,52/0,NSA,7.2,157,24.5,71.57,402.505,1,1,0.0,3,19.1,0.312,3.3,77.3,-72.3,-10.3,-47.6,47,5,440,Band 1 - 2100,7.4,24,14.8,0.122,19.314,0.0,-6.6,61.449816,23.859259,,0,0.293,403.766,13.2,1
2025-02-03 16:47:20.032,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-73.4,-11.1,12.6,52/0,NSA,7.2,157,24.5,71.57,402.505,1,1,0.0,3,19.1,0.312,3.3,77.3,-77.4,-11.0,-51.5,47,5,440,Band 1 - 2100,7.4,24,14.8,0.122,19.314,0.0,-6.6,61.449816,23.859259,,0,0.293,403.766,11.9,1
2025-02-03 16:47:20.179,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-73.4,-11.1,12.6,52/0,NSA,7.2,157,24.5,71.57,402.505,1,1,0.0,3,19.1,0.312,3.3,77.3,-77.4,-11.0,-51.5,47,5,440,Band 1 - 2100,7.4,24,14.8,0.122,19.314,0.0,-6.6,61.449812,23.859254,,0,0.293,403.766,11.9,1
2025-02-03 16:47:20.262,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-72.4,-10.7,11.5,52/0,NSA,7.2,157,24.5,71.57,402.505,1,1,0.0,3,19.1,0.312,3.3,77.3,-77.4,-11.0,-51.5,47,5,440,Band 1 - 2100,7.4,24,14.8,0.122,19.314,0.0,-6.6,61.449812,23.859254,,0,0.293,403.766,11.9,1
2025-02-03 16:47:20.271,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-72.4,-10.7,11.5,52/0,NSA,7.2,157,24.5,71.57,402.505,1,1,0.0,3,18.1,0.282,6.1,78.8,-77.4,-11.0,-51.5,47,5,440,Band 1 - 2100,7.4,24,14.8,0.122,19.314,0.0,-6.6,61.449812,23.859254,,0,0.293,403.766,11.9,1
2025-02-03 16:47:20.464,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-72.4,-10.7,11.5,52/0,NSA,7.2,157,24.5,71.57,402.505,1,1,0.0,3,18.1,0.282,6.1,78.8,-77.4,-11.0,-51.5,47,5,440,Band 1 - 2100,9.0,24,15.5,0.122,18.673,0.0,-6.6,61.449812,23.859254,,0,0.293,403.766,11.9,1
2025-02-03 16:47:20.471,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-72.4,-10.7,11.5,52/0,NSA,7.4,158,24.9,72.70,408.263,1,1,0.0,3,18.1,0.282,6.1,78.8,-77.4,-11.0,-51.5,47,5,440,Band 1 - 2100,9.0,24,15.5,0.122,18.673,0.0,-6.6,61.449812,23.859254,,0,0.293,403.766,11.9,1
2025-02-03 16:47:20.501,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-72.4,-10.7,11.5,52/0,NSA,7.4,158,24.9,72.70,408.263,1,1,0.0,3,18.1,0.282,6.1,78.8,-77.4,-11.0,-51.5,47,5,440,Band 1 - 2100,9.0,24,15.5,0.122,18.673,0.0,-6.6,61.449812,23.859254,,0,0.277,403.766,11.9,1
2025-02-03 16:47:20.501,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-72.4,-10.7,11.5,52/0,NSA,7.4,158,24.9,72.70,408.263,1,1,0.0,3,18.1,0.282,6.1,78.8,-77.4,-11.0,-51.5,47,5,440,Band 1 - 2100,9.0,24,15.5,0.122,18.673,0.0,-6.6,61.449812,23.859254,,0,0.277,420.49,11.9,1
2025-02-03 16:47:20.503,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-72.4,-10.7,11.5,52/0,NSA,7.4,158,24.9,72.70,408.263,1,1,0.0,3,18.1,0.282,6.1,78.8,-77.4,-11.0,-51.5,47,5,440,Band 1 - 2100,9.0,24,15.5,0.108,18.673,0.0,-6.0,61.449812,23.859254,,0,0.277,420.49,11.9,1
2025-02-03 16:47:20.537,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-72.4,-10.7,11.5,52/0,NSA,7.4,158,24.9,72.70,408.263,1,1,0.0,3,18.1,0.282,6.1,78.8,-77.3,-11.1,-51.0,47,5,440,Band 1 - 2100,9.0,24,15.5,0.108,18.673,0.0,-6.0,61.449812,23.859254,,0,0.277,420.49,11.6,1
2025-02-03 16:47:20.696,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-72.4,-10.7,11.5,52/0,NSA,7.4,158,24.9,72.70,408.263,1,1,0.0,3,18.1,0.282,6.1,78.8,-77.3,-11.1,-51.0,47,5,440,Band 1 - 2100,9.0,24,15.5,0.108,18.673,0.0,-6.0,61.449809,23.859249,,0,0.277,420.49,11.6,1
2025-02-03 16:47:20.762,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-73.7,-11.1,10.0,52/0,NSA,7.4,158,24.9,72.70,408.263,1,1,0.0,3,18.1,0.282,6.1,78.8,-77.3,-11.1,-51.0,47,5,440,Band 1 - 2100,9.0,24,15.5,0.108,18.673,0.0,-6.0,61.449809,23.859249,,0,0.277,420.49,11.6,1
2025-02-03 16:47:20.771,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-73.7,-11.1,10.0,52/0,NSA,7.4,158,24.9,72.70,408.263,1,1,0.0,3,18.1,0.298,2.8,77.5,-77.3,-11.1,-51.0,47,5,440,Band 1 - 2100,9.0,24,15.5,0.108,18.673,0.0,-6.0,61.449809,23.859249,,0,0.277,420.49,11.6,1
2025-02-03 16:47:20.856,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-73.7,-11.1,10.0,52/0,NSA,7.4,158,24.9,72.70,408.263,1,1,0.0,3,18.1,0.298,2.8,77.5,-77.3,-11.1,-51.0,47,5,440,Band 1 - 2100,10.5,24,14.0,0.108,17.15,0.0,-6.0,61.449809,23.859249,,0,0.277,420.49,11.6,1
2025-02-03 16:47:20.906,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-73.7,-11.1,10.0,52/0,NSA,7.4,158,24.9,72.70,408.263,1,1,0.0,3,18.1,0.298,2.8,77.5,-77.3,-11.1,-51.0,47,5,440,Band 1 - 2100,10.5,24,14.0,0.101,17.15,0.0,-6.2,61.449809,23.859249,,0,0.277,420.49,11.6,1
2025-02-03 16:47:20.971,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-73.7,-11.1,10.0,52/0,NSA,6.4,157,25.2,73.77,412.091,1,1,0.0,3,18.1,0.298,2.8,77.5,-77.3,-11.1,-51.0,47,5,440,Band 1 - 2100,10.5,24,14.0,0.101,17.15,0.0,-6.2,61.449809,23.859249,,0,0.277,420.49,11.6,1
2025-02-03 16:47:21.001,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-73.7,-11.1,10.0,52/0,NSA,6.4,157,25.2,73.77,412.091,1,1,0.0,3,18.1,0.298,2.8,77.5,-77.3,-11.1,-51.0,47,5,440,Band 1 - 2100,10.5,24,14.0,0.101,17.15,0.0,-6.2,61.449809,23.859249,,0,0.294,420.49,11.6,1
2025-02-03 16:47:21.001,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-73.7,-11.1,10.0,52/0,NSA,6.4,157,25.2,73.77,412.091,1,1,0.0,3,18.1,0.298,2.8,77.5,-77.3,-11.1,-51.0,47,5,440,Band 1 - 2100,10.5,24,14.0,0.101,17.15,0.0,-6.2,61.449809,23.859249,,0,0.294,442.927,11.6,1
2025-02-03 16:47:21.042,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-73.7,-11.1,10.0,52/0,NSA,6.4,157,25.2,73.77,412.091,1,1,0.0,3,18.1,0.298,2.8,77.5,-77.3,-11.2,-51.6,47,5,440,Band 1 - 2100,10.5,24,14.0,0.101,17.15,0.0,-6.2,61.449809,23.859249,,0,0.294,442.927,11.7,1
2025-02-03 16:47:21.212,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-73.7,-11.1,10.0,52/0,NSA,6.4,157,25.2,73.77,412.091,1,1,0.0,3,18.1,0.298,2.8,77.5,-77.3,-11.2,-51.6,47,5,440,Band 1 - 2100,10.5,24,14.0,0.101,17.15,0.0,-6.2,61.449805,23.859244,,0,0.294,442.927,11.7,1
2025-02-03 16:47:21.262,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-71.9,-10.8,11.7,52/0,NSA,6.4,157,25.2,73.77,412.091,1,1,0.0,3,18.1,0.298,2.8,77.5,-77.3,-11.2,-51.6,47,5,440,Band 1 - 2100,10.5,24,14.0,0.101,17.15,0.0,-6.2,61.449805,23.859244,,0,0.294,442.927,11.7,1
2025-02-03 16:47:21.275,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-71.9,-10.8,11.7,52/0,NSA,6.4,157,25.2,73.77,412.091,1,1,0.0,3,19.1,0.295,4.4,74.1,-77.3,-11.2,-51.6,47,5,440,Band 1 - 2100,10.5,24,14.0,0.101,17.15,0.0,-6.2,61.449805,23.859244,,0,0.294,442.927,11.7,1
2025-02-03 16:47:21.365,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-71.9,-10.8,11.7,52/0,NSA,6.4,157,25.2,73.77,412.091,1,1,0.0,3,19.1,0.295,4.4,74.1,-77.3,-11.2,-51.6,47,5,440,Band 1 - 2100,7.9,24,15.0,0.101,12.237,0.0,-6.2,61.449805,23.859244,,0,0.294,442.927,11.7,1
2025-02-03 16:47:21.419,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-71.9,-10.8,11.7,52/0,NSA,6.4,157,25.2,73.77,412.091,1,1,0.0,3,19.1,0.295,4.4,74.1,-77.3,-11.2,-51.6,47,5,440,Band 1 - 2100,7.9,24,15.0,0.086,12.237,0.0,-5.0,61.449805,23.859244,,0,0.294,442.927,11.7,1
2025-02-03 16:47:21.470,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-71.9,-10.8,11.7,52/0,NSA,7.8,158,24.6,71.51,400.021,1,1,0.0,3,19.1,0.295,4.4,74.1,-77.3,-11.2,-51.6,47,5,440,Band 1 - 2100,7.9,24,15.0,0.086,12.237,0.0,-5.0,61.449805,23.859244,,0,0.294,442.927,11.7,1
